measured_at,created_at,latitude,longitude,accuracy,bearing,speed
2018-05-24 00:13:57 +0200,2018-05-24 00:13:58 +0200,48.6524578,8.82522,10.205,0.0,0.0
2018-05-24 00:14:07 +0200,2018-05-24 00:14:07 +0200,48.6524578,8.82522,10.161,0.0,0.0
2018-05-24 00:14:17 +0200,2018-05-24 00:14:18 +0200,48.6524578,8.82522,10.26,0.0,0.0
2018-05-24 00:14:27 +0200,2018-05-24 00:14:28 +0200,48.6524579,8.8252201,10.264,0.0,0.0
2018-05-24 00:14:37 +0200,2018-05-24 00:14:37 +0200,48.6524579,8.82522,10.264,0.0,0.0
2018-05-24 00:14:47 +0200,2018-05-24 00:14:48 +0200,48.6524579,8.8252201,10.264,0.0,0.0
2018-05-24 00:14:57 +0200,2018-05-24 00:14:58 +0200,48.6524578,8.82522,10.0,0.0,0.0
2018-05-24 00:15:07 +0200,2018-05-24 00:15:08 +0200,48.6524578,8.8252199,10.0,0.0,0.0
2018-05-24 00:15:17 +0200,2018-05-24 00:15:17 +0200,48.6524578,8.8252199,10.0,0.0,0.0
2018-05-24 00:15:27 +0200,2018-05-24 00:15:27 +0200,48.6524577,8.8252197,10.0,0.0,0.0
2018-05-24 00:15:37 +0200,2018-05-24 00:15:37 +0200,48.6524576,8.8252197,10.0,0.0,0.0
2018-05-24 00:15:47 +0200,2018-05-24 00:15:47 +0200,48.6524576,8.8252198,10.0,0.0,0.0
2018-05-24 00:15:57 +0200,2018-05-24 00:15:57 +0200,48.6524577,8.8252197,10.0,0.0,0.0
2018-05-24 00:16:07 +0200,2018-05-24 00:16:07 +0200,48.6524576,8.8252197,10.0,0.0,0.0
2018-05-24 00:16:17 +0200,2018-05-24 00:16:17 +0200,48.6524576,8.8252197,10.0,0.0,0.0
2018-05-24 00:16:27 +0200,2018-05-24 00:16:27 +0200,48.6524576,8.8252196,10.0,0.0,0.0
2018-05-24 00:16:37 +0200,2018-05-24 00:16:38 +0200,48.6524575,8.8252196,10.3,0.0,0.0
2018-05-24 00:16:47 +0200,2018-05-24 00:16:47 +0200,48.6524575,8.8252196,10.266,0.0,0.0
2018-05-24 00:16:57 +0200,2018-05-24 00:16:57 +0200,48.6524576,8.8252196,10.265,0.0,0.0
2018-05-24 00:17:07 +0200,2018-05-24 00:17:07 +0200,48.6524576,8.8252196,10.0,0.0,0.0
2018-05-24 00:17:17 +0200,2018-05-24 00:17:17 +0200,48.6524576,8.8252196,10.0,0.0,0.0
2018-05-24 00:17:27 +0200,2018-05-24 00:17:28 +0200,48.6524577,8.8252196,10.0,0.0,0.0
2018-05-24 00:17:37 +0200,2018-05-24 00:17:38 +0200,48.6524577,8.8252196,10.0,0.0,0.0
2018-05-24 00:17:47 +0200,2018-05-24 00:17:48 +0200,48.6524577,8.8252196,10.0,0.0,0.0
2018-05-24 00:17:57 +0200,2018-05-24 00:17:57 +0200,48.6524577,8.8252196,10.0,0.0,0.0
2018-05-24 00:18:07 +0200,2018-05-24 00:18:07 +0200,48.6524579,8.8252196,10.0,0.0,0.0
2018-05-24 00:18:17 +0200,2018-05-24 00:18:17 +0200,48.652458,8.8252196,10.0,0.0,0.0
2018-05-24 00:18:27 +0200,2018-05-24 00:18:27 +0200,48.652458,8.8252196,10.0,0.0,0.0
2018-05-24 00:18:37 +0200,2018-05-24 00:18:37 +0200,48.6524581,8.8252196,10.0,0.0,0.0
2018-05-24 00:18:47 +0200,2018-05-24 00:18:47 +0200,48.6524582,8.8252196,10.0,0.0,0.0
2018-05-24 00:18:57 +0200,2018-05-24 00:18:57 +0200,48.6524583,8.8252195,10.0,0.0,0.0
2018-05-24 00:19:07 +0200,2018-05-24 00:19:07 +0200,48.6524585,8.8252194,10.0,0.0,0.0
2018-05-24 00:19:17 +0200,2018-05-24 00:19:17 +0200,48.6524585,8.8252194,10.0,0.0,0.0
2018-05-24 00:19:27 +0200,2018-05-24 00:19:27 +0200,48.6524586,8.8252194,10.0,0.0,0.0
2018-05-24 00:19:37 +0200,2018-05-24 00:19:37 +0200,48.6524587,8.8252194,10.0,0.0,0.0
2018-05-24 00:19:47 +0200,2018-05-24 00:19:47 +0200,48.6524588,8.8252194,10.0,0.0,0.0
2018-05-24 00:19:57 +0200,2018-05-24 00:19:57 +0200,48.6524588,8.8252193,10.0,0.0,0.0
2018-05-24 00:20:07 +0200,2018-05-24 00:20:08 +0200,48.6524588,8.8252193,10.0,0.0,0.0
2018-05-24 00:20:17 +0200,2018-05-24 00:20:17 +0200,48.6524588,8.8252192,10.0,0.0,0.0
2018-05-24 00:20:27 +0200,2018-05-24 00:20:28 +0200,48.6524589,8.8252192,10.0,0.0,0.0
2018-05-24 00:20:37 +0200,2018-05-24 00:20:37 +0200,48.6524589,8.8252192,10.0,0.0,0.0
2018-05-24 00:20:47 +0200,2018-05-24 00:20:47 +0200,48.652459,8.8252192,10.0,0.0,0.0
2018-05-24 00:20:57 +0200,2018-05-24 00:20:58 +0200,48.6524589,8.8252192,10.0,0.0,0.0
2018-05-24 00:21:07 +0200,2018-05-24 00:21:07 +0200,48.6524589,8.8252192,10.0,0.0,0.0
2018-05-24 00:21:17 +0200,2018-05-24 00:21:18 +0200,48.6524589,8.8252192,10.0,0.0,0.0
2018-05-24 00:21:27 +0200,2018-05-24 00:21:28 +0200,48.652459,8.8252192,10.152,0.0,0.0
2018-05-24 00:21:37 +0200,2018-05-24 00:21:38 +0200,48.652459,8.825219,10.0,0.0,0.0
2018-05-24 00:21:47 +0200,2018-05-24 00:21:48 +0200,48.652459,8.8252191,10.0,0.0,0.0
2018-05-24 00:21:57 +0200,2018-05-24 00:21:57 +0200,48.652459,8.8252191,10.0,0.0,0.0
2018-05-24 00:22:07 +0200,2018-05-24 00:22:07 +0200,48.652459,8.8252191,10.0,0.0,0.0
2018-05-24 00:22:17 +0200,2018-05-24 00:22:18 +0200,48.6524591,8.8252191,10.0,0.0,0.0
2018-05-24 00:22:27 +0200,2018-05-24 00:22:27 +0200,48.6524592,8.8252191,10.0,0.0,0.0
2018-05-24 00:22:37 +0200,2018-05-24 00:22:38 +0200,48.6524592,8.8252192,10.0,0.0,0.0
2018-05-24 00:22:47 +0200,2018-05-24 00:22:47 +0200,48.6524593,8.8252192,10.0,0.0,0.0
2018-05-24 00:22:57 +0200,2018-05-24 00:22:58 +0200,48.6524594,8.8252192,10.0,0.0,0.0
2018-05-24 00:23:07 +0200,2018-05-24 00:23:07 +0200,48.6524595,8.8252191,10.0,0.0,0.0
2018-05-24 00:23:17 +0200,2018-05-24 00:23:18 +0200,48.6524596,8.8252192,10.0,0.0,0.0
2018-05-24 00:23:27 +0200,2018-05-24 00:23:27 +0200,48.6524597,8.8252192,10.0,0.0,0.0
2018-05-24 00:23:37 +0200,2018-05-24 00:23:38 +0200,48.6524598,8.8252192,10.0,0.0,0.0
2018-05-24 00:23:47 +0200,2018-05-24 00:23:48 +0200,48.6524598,8.8252191,10.0,0.0,0.0
2018-05-24 00:23:57 +0200,2018-05-24 00:23:57 +0200,48.6524599,8.8252192,10.0,0.0,0.0
2018-05-24 00:24:07 +0200,2018-05-24 00:24:07 +0200,48.65246,8.8252193,10.0,0.0,0.0
2018-05-24 00:24:17 +0200,2018-05-24 00:24:18 +0200,48.65246,8.8252193,10.0,0.0,0.0
2018-05-24 00:24:27 +0200,2018-05-24 00:24:27 +0200,48.65246,8.8252193,10.0,0.0,0.0
2018-05-24 00:24:37 +0200,2018-05-24 00:24:38 +0200,48.6524599,8.8252193,10.0,0.0,0.0
2018-05-24 00:24:47 +0200,2018-05-24 00:24:47 +0200,48.6524598,8.8252194,10.0,0.0,0.0
2018-05-24 00:24:57 +0200,2018-05-24 00:24:57 +0200,48.6524598,8.8252195,10.0,0.0,0.0
2018-05-24 00:25:07 +0200,2018-05-24 00:25:08 +0200,48.6524598,8.8252196,10.0,0.0,0.0
2018-05-24 00:25:17 +0200,2018-05-24 00:25:17 +0200,48.6524599,8.8252197,10.0,0.0,0.0
2018-05-24 00:25:27 +0200,2018-05-24 00:25:27 +0200,48.6524599,8.8252198,10.0,0.0,0.0
2018-05-24 00:25:37 +0200,2018-05-24 00:25:37 +0200,48.65246,8.8252199,10.0,0.0,0.0
2018-05-24 00:25:47 +0200,2018-05-24 00:25:48 +0200,48.65246,8.8252201,10.0,0.0,0.0
2018-05-24 00:25:57 +0200,2018-05-24 00:25:57 +0200,48.65246,8.8252203,10.0,0.0,0.0
2018-05-24 00:26:07 +0200,2018-05-24 00:26:07 +0200,48.65246,8.8252205,10.0,0.0,0.0
2018-05-24 00:26:17 +0200,2018-05-24 00:26:17 +0200,48.6524601,8.8252205,10.637,0.0,0.0
2018-05-24 00:26:27 +0200,2018-05-24 00:26:27 +0200,48.6524602,8.8252207,11.294,0.0,0.0
2018-05-24 00:26:37 +0200,2018-05-24 00:26:37 +0200,48.6524603,8.8252208,11.495,0.0,0.0
2018-05-24 00:26:47 +0200,2018-05-24 00:26:47 +0200,48.6524603,8.8252208,12.051,0.0,0.0
2018-05-24 00:26:57 +0200,2018-05-24 00:26:58 +0200,48.6524604,8.8252209,11.241,0.0,0.0
2018-05-24 00:27:07 +0200,2018-05-24 00:27:08 +0200,48.6524605,8.825221,10.501,0.0,0.0
2018-05-24 00:27:17 +0200,2018-05-24 00:27:18 +0200,48.6524606,8.8252211,11.151,0.0,0.0
2018-05-24 00:27:27 +0200,2018-05-24 00:27:28 +0200,48.6524607,8.8252212,11.066,0.0,0.0
2018-05-24 00:27:37 +0200,2018-05-24 00:27:38 +0200,48.6524608,8.8252214,11.062,0.0,0.0
2018-05-24 00:27:47 +0200,2018-05-24 00:27:47 +0200,48.6524609,8.8252215,10.293,0.0,0.0
2018-05-24 00:27:57 +0200,2018-05-24 00:27:57 +0200,48.652461,8.8252217,10.386,0.0,0.0
2018-05-24 00:28:07 +0200,2018-05-24 00:28:07 +0200,48.652461,8.8252218,10.269,0.0,0.0
2018-05-24 00:28:17 +0200,2018-05-24 00:28:18 +0200,48.6524611,8.8252218,10.169,0.0,0.0
2018-05-24 00:28:27 +0200,2018-05-24 00:28:27 +0200,48.6524611,8.8252218,10.261,0.0,0.0
2018-05-24 00:28:37 +0200,2018-05-24 00:28:38 +0200,48.6524611,8.8252219,10.264,0.0,0.0
2018-05-24 00:28:47 +0200,2018-05-24 00:28:48 +0200,48.6524611,8.8252219,10.264,0.0,0.0
2018-05-24 00:28:57 +0200,2018-05-24 00:28:58 +0200,48.6524611,8.8252219,10.233,0.0,0.0
2018-05-24 00:29:07 +0200,2018-05-24 00:29:08 +0200,48.6524611,8.8252219,10.263,0.0,0.0
2018-05-24 00:29:17 +0200,2018-05-24 00:29:18 +0200,48.6524611,8.8252219,10.339,0.0,0.0
2018-05-24 00:29:27 +0200,2018-05-24 00:29:27 +0200,48.652461,8.8252218,10.0,0.0,0.0
2018-05-24 00:29:37 +0200,2018-05-24 00:29:38 +0200,48.652461,8.8252218,10.568,0.0,0.0
2018-05-24 00:29:47 +0200,2018-05-24 00:29:48 +0200,48.6524609,8.8252218,10.289,0.0,0.0
2018-05-24 00:29:57 +0200,2018-05-24 00:29:57 +0200,48.6524608,8.8252217,10.311,0.0,0.0
2018-05-24 00:30:07 +0200,2018-05-24 00:30:07 +0200,48.6524608,8.8252217,10.266,0.0,0.0
2018-05-24 00:30:17 +0200,2018-05-24 00:30:18 +0200,48.6524607,8.8252216,10.386,0.0,0.0
2018-05-24 00:30:27 +0200,2018-05-24 00:30:27 +0200,48.6524607,8.8252216,10.269,0.0,0.0
2018-05-24 00:30:37 +0200,2018-05-24 00:30:37 +0200,48.6524607,8.8252215,10.408,0.0,0.0
2018-05-24 00:30:47 +0200,2018-05-24 00:30:47 +0200,48.6524607,8.8252216,10.0,0.0,0.0
2018-05-24 00:30:57 +0200,2018-05-24 00:30:57 +0200,48.6524607,8.8252216,10.0,0.0,0.0
2018-05-24 00:31:07 +0200,2018-05-24 00:31:07 +0200,48.6524607,8.8252216,10.0,0.0,0.0
2018-05-24 00:31:17 +0200,2018-05-24 00:31:18 +0200,48.6524607,8.8252216,10.0,0.0,0.0
2018-05-24 00:31:27 +0200,2018-05-24 00:31:27 +0200,48.6524606,8.8252216,10.0,0.0,0.0
2018-05-24 00:31:37 +0200,2018-05-24 00:31:38 +0200,48.6524606,8.8252217,10.0,0.0,0.0
2018-05-24 00:31:47 +0200,2018-05-24 00:31:48 +0200,48.6524607,8.8252217,10.0,0.0,0.0
2018-05-24 00:31:57 +0200,2018-05-24 00:31:58 +0200,48.6524607,8.8252217,10.0,0.0,0.0
2018-05-24 00:32:07 +0200,2018-05-24 00:32:07 +0200,48.6524607,8.8252217,10.0,0.0,0.0
2018-05-24 00:32:17 +0200,2018-05-24 00:32:17 +0200,48.6524607,8.8252217,10.0,0.0,0.0
2018-05-24 00:32:27 +0200,2018-05-24 00:32:27 +0200,48.6524606,8.8252217,10.0,0.0,0.0
2018-05-24 00:32:37 +0200,2018-05-24 00:32:37 +0200,48.6524606,8.8252216,10.0,0.0,0.0
2018-05-24 00:32:47 +0200,2018-05-24 00:32:47 +0200,48.6524607,8.8252216,10.0,0.0,0.0
2018-05-24 00:32:57 +0200,2018-05-24 00:32:58 +0200,48.6524608,8.8252217,10.526,0.0,0.0
2018-05-24 00:33:07 +0200,2018-05-24 00:33:08 +0200,48.6524608,8.8252218,10.0,0.0,0.0
2018-05-24 00:33:17 +0200,2018-05-24 00:33:17 +0200,48.6524608,8.8252219,10.123,0.0,0.0
2018-05-24 00:33:27 +0200,2018-05-24 00:33:27 +0200,48.6524608,8.825222,10.259,0.0,0.0
2018-05-24 00:33:37 +0200,2018-05-24 00:33:37 +0200,48.6524609,8.8252219,10.0,0.0,0.0
2018-05-24 00:33:47 +0200,2018-05-24 00:33:47 +0200,48.6524609,8.825222,10.0,0.0,0.0
2018-05-24 00:33:57 +0200,2018-05-24 00:33:58 +0200,48.652461,8.825222,10.0,0.0,0.0
2018-05-24 00:34:07 +0200,2018-05-24 00:34:07 +0200,48.6524611,8.8252221,10.0,0.0,0.0
2018-05-24 00:34:17 +0200,2018-05-24 00:34:17 +0200,48.6524612,8.825222,10.0,0.0,0.0
2018-05-24 00:34:27 +0200,2018-05-24 00:34:28 +0200,48.6524612,8.8252221,10.0,0.0,0.0
2018-05-24 00:34:37 +0200,2018-05-24 00:34:37 +0200,48.6524613,8.8252221,10.0,0.0,0.0
2018-05-24 00:34:47 +0200,2018-05-24 00:34:47 +0200,48.6524613,8.8252222,10.0,0.0,0.0
2018-05-24 00:34:57 +0200,2018-05-24 00:34:57 +0200,48.6524613,8.8252222,10.0,0.0,0.0
2018-05-24 00:35:07 +0200,2018-05-24 00:35:08 +0200,48.6524613,8.8252222,10.0,0.0,0.0
2018-05-24 00:35:17 +0200,2018-05-24 00:35:18 +0200,48.6524613,8.8252221,10.0,0.0,0.0
2018-05-24 00:35:27 +0200,2018-05-24 00:35:27 +0200,48.6524612,8.825222,10.0,0.0,0.0
2018-05-24 00:35:37 +0200,2018-05-24 00:35:37 +0200,48.6524613,8.8252219,10.0,0.0,0.0
2018-05-24 00:35:47 +0200,2018-05-24 00:35:47 +0200,48.6524613,8.8252219,10.0,0.0,0.0
2018-05-24 00:35:57 +0200,2018-05-24 00:35:58 +0200,48.6524612,8.8252219,10.0,0.0,0.0
2018-05-24 00:36:07 +0200,2018-05-24 00:36:07 +0200,48.6524612,8.8252219,10.25,0.0,0.0
2018-05-24 00:36:17 +0200,2018-05-24 00:36:18 +0200,48.6524613,8.825222,11.296,0.0,0.0
2018-05-24 00:36:27 +0200,2018-05-24 00:36:27 +0200,48.6524613,8.825222,11.202,0.0,0.0
2018-05-24 00:36:37 +0200,2018-05-24 00:36:38 +0200,48.6524614,8.8252219,10.433,0.0,0.0
2018-05-24 00:36:47 +0200,2018-05-24 00:36:47 +0200,48.6524614,8.8252218,10.912,0.0,0.0
2018-05-24 00:36:57 +0200,2018-05-24 00:36:57 +0200,48.6524614,8.8252218,10.343,0.0,0.0
2018-05-24 00:37:07 +0200,2018-05-24 00:37:07 +0200,48.6524615,8.8252218,10.0,0.0,0.0
2018-05-24 00:37:17 +0200,2018-05-24 00:37:17 +0200,48.6524615,8.8252218,10.141,0.0,0.0
2018-05-24 00:37:27 +0200,2018-05-24 00:37:27 +0200,48.6524615,8.8252218,10.0,0.0,0.0
2018-05-24 00:37:37 +0200,2018-05-24 00:37:37 +0200,48.6524616,8.8252218,10.236,0.0,0.0
2018-05-24 00:37:47 +0200,2018-05-24 00:37:48 +0200,48.6524617,8.8252218,10.0,0.0,0.0
2018-05-24 00:37:57 +0200,2018-05-24 00:37:57 +0200,48.6524618,8.8252219,10.0,0.0,0.0
2018-05-24 00:38:07 +0200,2018-05-24 00:38:07 +0200,48.6524619,8.8252221,10.0,0.0,0.0
2018-05-24 00:38:17 +0200,2018-05-24 00:38:17 +0200,48.6524619,8.8252221,10.0,0.0,0.0
2018-05-24 00:38:27 +0200,2018-05-24 00:38:27 +0200,48.6524618,8.8252221,10.0,0.0,0.0
2018-05-24 00:38:37 +0200,2018-05-24 00:38:38 +0200,48.6524617,8.8252221,10.0,0.0,0.0
2018-05-24 00:38:47 +0200,2018-05-24 00:38:47 +0200,48.6524617,8.825222,10.0,0.0,0.0
2018-05-24 00:38:57 +0200,2018-05-24 00:38:57 +0200,48.6524617,8.825222,10.0,0.0,0.0
2018-05-24 00:39:07 +0200,2018-05-24 00:39:07 +0200,48.6524618,8.825222,10.0,0.0,0.0
2018-05-24 00:39:17 +0200,2018-05-24 00:39:17 +0200,48.6524619,8.825222,10.0,0.0,0.0
2018-05-24 00:39:27 +0200,2018-05-24 00:39:27 +0200,48.652462,8.8252221,10.0,0.0,0.0
2018-05-24 00:39:37 +0200,2018-05-24 00:39:37 +0200,48.6524621,8.8252221,10.0,0.0,0.0
2018-05-24 00:39:47 +0200,2018-05-24 00:39:47 +0200,48.6524621,8.825222,10.0,0.0,0.0
2018-05-24 00:39:57 +0200,2018-05-24 00:39:57 +0200,48.6524621,8.8252221,10.233,0.0,0.0
2018-05-24 00:40:07 +0200,2018-05-24 00:40:07 +0200,48.6524622,8.8252222,11.111,0.0,0.0
