measured_at,created_at,latitude,longitude,accuracy,bearing,speed
2018-05-23 00:00:07 +0200,2018-05-23 00:00:08 +0200,48.6525803,8.8251185,10.0,0.0,0.0
2018-05-23 00:00:17 +0200,2018-05-23 00:00:18 +0200,48.6525802,8.8251185,10.0,0.0,0.0
2018-05-23 00:00:27 +0200,2018-05-23 00:00:27 +0200,48.6525802,8.8251181,10.0,0.0,0.0
2018-05-23 00:00:37 +0200,2018-05-23 00:00:37 +0200,48.6525801,8.825118,10.442,0.0,0.0
2018-05-23 00:00:47 +0200,2018-05-23 00:00:48 +0200,48.6525801,8.825118,10.301,0.0,0.0
2018-05-23 00:00:57 +0200,2018-05-23 00:00:57 +0200,48.6525798,8.8251174,10.0,0.0,0.0
2018-05-23 00:01:07 +0200,2018-05-23 00:01:08 +0200,48.6525799,8.8251169,10.0,0.0,0.0
2018-05-23 00:01:17 +0200,2018-05-23 00:01:18 +0200,48.6525798,8.8251165,10.0,0.0,0.0
2018-05-23 00:01:27 +0200,2018-05-23 00:01:27 +0200,48.6525797,8.8251165,10.0,0.0,0.0
2018-05-23 00:01:37 +0200,2018-05-23 00:01:37 +0200,48.6525796,8.8251165,10.0,0.0,0.0
2018-05-23 00:01:47 +0200,2018-05-23 00:01:48 +0200,48.6525796,8.8251165,10.0,0.0,0.0
2018-05-23 00:01:57 +0200,2018-05-23 00:01:57 +0200,48.6525796,8.8251166,10.0,0.0,0.0
2018-05-23 00:02:07 +0200,2018-05-23 00:02:08 +0200,48.6525795,8.8251169,10.0,0.0,0.0
2018-05-23 00:02:17 +0200,2018-05-23 00:02:18 +0200,48.6525794,8.8251173,10.0,0.0,0.0
2018-05-23 00:02:27 +0200,2018-05-23 00:02:27 +0200,48.6525793,8.8251178,10.0,0.0,0.0
2018-05-23 00:02:37 +0200,2018-05-23 00:02:37 +0200,48.6525791,8.8251178,10.0,0.0,0.0
2018-05-23 00:02:47 +0200,2018-05-23 00:02:48 +0200,48.652579,8.8251178,10.0,0.0,0.0
2018-05-23 00:02:57 +0200,2018-05-23 00:02:57 +0200,48.6525789,8.8251174,10.0,0.0,0.0
2018-05-23 00:03:07 +0200,2018-05-23 00:03:07 +0200,48.6525788,8.8251172,10.0,0.0,0.0
2018-05-23 00:03:17 +0200,2018-05-23 00:03:18 +0200,48.6525787,8.8251168,10.0,0.0,0.0
2018-05-23 00:03:27 +0200,2018-05-23 00:03:27 +0200,48.6525786,8.8251172,10.0,0.0,0.0
2018-05-23 00:03:37 +0200,2018-05-23 00:03:38 +0200,48.6525786,8.8251177,10.0,0.0,0.0
2018-05-23 00:03:47 +0200,2018-05-23 00:03:47 +0200,48.6525788,8.8251186,10.0,0.0,0.0
2018-05-23 00:03:57 +0200,2018-05-23 00:03:57 +0200,48.652579,8.8251193,10.0,0.0,0.0
2018-05-23 00:04:07 +0200,2018-05-23 00:04:08 +0200,48.6525791,8.8251193,10.0,0.0,0.0
2018-05-23 00:04:17 +0200,2018-05-23 00:04:17 +0200,48.6525793,8.8251194,10.0,0.0,0.0
2018-05-23 00:04:27 +0200,2018-05-23 00:04:27 +0200,48.6525796,8.8251193,10.0,0.0,0.0
2018-05-23 00:04:37 +0200,2018-05-23 00:04:37 +0200,48.6525797,8.8251192,10.0,0.0,0.0
2018-05-23 00:04:47 +0200,2018-05-23 00:04:48 +0200,48.6525797,8.8251192,10.0,0.0,0.0
2018-05-23 00:04:57 +0200,2018-05-23 00:04:58 +0200,48.6525796,8.825119,10.0,0.0,0.0
2018-05-23 00:05:07 +0200,2018-05-23 00:05:08 +0200,48.6525796,8.825119,10.0,0.0,0.0
2018-05-23 00:05:17 +0200,2018-05-23 00:05:17 +0200,48.6525796,8.8251187,10.0,0.0,0.0
2018-05-23 00:05:27 +0200,2018-05-23 00:05:28 +0200,48.6525795,8.8251185,10.0,0.0,0.0
2018-05-23 00:05:37 +0200,2018-05-23 00:05:37 +0200,48.6525794,8.8251183,10.0,0.0,0.0
2018-05-23 00:05:47 +0200,2018-05-23 00:05:48 +0200,48.6525794,8.8251183,10.0,0.0,0.0
2018-05-23 00:05:57 +0200,2018-05-23 00:05:57 +0200,48.6525794,8.8251186,10.0,0.0,0.0
2018-05-23 00:06:07 +0200,2018-05-23 00:06:08 +0200,48.6525794,8.8251189,10.08,0.0,0.0
2018-05-23 00:06:17 +0200,2018-05-23 00:06:17 +0200,48.6525795,8.825119,10.257,0.0,0.0
2018-05-23 00:06:27 +0200,2018-05-23 00:06:27 +0200,48.6525796,8.825119,10.0,0.0,0.0
2018-05-23 00:06:37 +0200,2018-05-23 00:06:38 +0200,48.6525795,8.8251188,10.217,0.0,0.0
2018-05-23 00:06:47 +0200,2018-05-23 00:06:47 +0200,48.6525794,8.8251188,10.475,0.0,0.0
2018-05-23 00:06:57 +0200,2018-05-23 00:06:57 +0200,48.6525793,8.8251181,10.0,0.0,0.0
2018-05-23 00:07:07 +0200,2018-05-23 00:07:08 +0200,48.6525791,8.8251175,10.0,0.0,0.0
2018-05-23 00:07:17 +0200,2018-05-23 00:07:17 +0200,48.6525788,8.8251169,10.0,0.0,0.0
2018-05-23 00:07:27 +0200,2018-05-23 00:07:27 +0200,48.6525786,8.8251165,10.0,0.0,0.0
2018-05-23 00:07:37 +0200,2018-05-23 00:07:38 +0200,48.6525787,8.8251161,10.0,0.0,0.0
2018-05-23 00:07:47 +0200,2018-05-23 00:07:48 +0200,48.6525787,8.8251156,10.0,0.0,0.0
2018-05-23 00:07:57 +0200,2018-05-23 00:07:57 +0200,48.6525788,8.8251144,10.0,0.0,0.0
2018-05-23 00:08:07 +0200,2018-05-23 00:08:08 +0200,48.6525789,8.8251143,10.0,0.0,0.0
2018-05-23 00:08:17 +0200,2018-05-23 00:08:17 +0200,48.6525789,8.8251138,10.65,0.0,0.0
2018-05-23 00:08:27 +0200,2018-05-23 00:08:27 +0200,48.6525789,8.8251135,10.0,0.0,0.0
2018-05-23 00:08:37 +0200,2018-05-23 00:08:37 +0200,48.6525788,8.8251135,10.15,0.0,0.0
2018-05-23 01:02:12 +0200,2018-05-23 01:02:17 +0200,48.6525788,8.8251133,10.248,0.0,0.0
2018-05-23 01:02:27 +0200,2018-05-23 01:02:27 +0200,48.6524864,8.8253043,10.338,0.0,0.0
2018-05-23 01:02:37 +0200,2018-05-23 01:02:37 +0200,48.6524877,8.8252888,10.0,0.0,0.0
2018-05-23 03:01:26 +0200,2018-05-23 03:01:28 +0200,48.6524785,8.8253283,16.0,0.0,0.0
2018-05-23 03:01:37 +0200,2018-05-23 03:01:37 +0200,48.6524794,8.8253275,12.184,0.0,0.0
2018-05-23 03:01:47 +0200,2018-05-23 03:01:47 +0200,48.6524954,8.8252996,10.417,0.0,0.0
2018-05-23 06:54:57 +0200,2018-05-23 06:54:57 +0200,48.6524802,8.8253281,12.015,105.0,0.58
2018-05-23 06:55:07 +0200,2018-05-23 06:55:07 +0200,48.6524798,8.8253205,10.606,0.0,0.0
2018-05-23 06:55:17 +0200,2018-05-23 06:55:17 +0200,48.6524797,8.8253198,10.682,0.0,0.0
2018-05-23 08:36:47 +0200,2018-05-23 08:36:51 +0200,48.6524785,8.8253283,29.785,0.0,0.0
2018-05-23 08:36:57 +0200,2018-05-23 08:36:57 +0200,48.6524614,8.8252163,10.0,0.0,0.0
2018-05-23 08:37:07 +0200,2018-05-23 08:37:08 +0200,48.6524732,8.8252356,11.235,0.0,0.0
2018-05-23 08:37:17 +0200,2018-05-23 08:37:17 +0200,48.6524768,8.8253057,13.214,0.0,0.0
2018-05-23 08:37:27 +0200,2018-05-23 08:37:27 +0200,48.6524772,8.8253139,11.498,0.0,0.0
2018-05-23 08:37:37 +0200,2018-05-23 08:37:37 +0200,48.652477,8.8253117,12.507,0.0,0.0
2018-05-23 08:37:47 +0200,2018-05-23 08:37:48 +0200,48.652477,8.8253118,12.487,0.0,0.0
2018-05-23 08:37:57 +0200,2018-05-23 08:37:57 +0200,48.6524766,8.8253086,12.08,0.0,0.0
2018-05-23 08:38:07 +0200,2018-05-23 08:38:07 +0200,48.6524764,8.825306,12.214,0.0,0.0
2018-05-23 08:38:17 +0200,2018-05-23 08:38:17 +0200,48.6524764,8.8253072,12.062,0.0,0.0
2018-05-23 08:38:27 +0200,2018-05-23 08:38:27 +0200,48.6524761,8.8253032,13.353,0.0,0.0
2018-05-23 08:38:37 +0200,2018-05-23 08:38:37 +0200,48.6524713,8.8252537,10.0,0.0,0.0
2018-05-23 08:38:47 +0200,2018-05-23 08:38:48 +0200,48.6524709,8.8252504,10.0,0.0,0.0
2018-05-23 08:38:57 +0200,2018-05-23 08:38:57 +0200,48.652471,8.8252508,10.09,0.0,0.0
2018-05-23 08:39:07 +0200,2018-05-23 08:39:07 +0200,48.6524713,8.8252519,10.104,0.0,0.0
2018-05-23 08:39:17 +0200,2018-05-23 08:39:17 +0200,48.6524713,8.8252531,11.078,0.0,0.0
2018-05-23 08:39:27 +0200,2018-05-23 08:39:27 +0200,48.6524713,8.8252539,11.643,0.0,0.0
2018-05-23 08:39:37 +0200,2018-05-23 08:39:37 +0200,48.6524714,8.8252549,10.38,0.0,0.0
2018-05-23 08:39:47 +0200,2018-05-23 08:39:47 +0200,48.6524713,8.825255,10.0,0.0,0.0
2018-05-23 08:39:57 +0200,2018-05-23 08:39:58 +0200,48.6524711,8.8252549,10.0,0.0,0.0
2018-05-23 08:40:07 +0200,2018-05-23 08:40:07 +0200,48.6524709,8.8252548,10.0,0.0,0.0
2018-05-23 08:40:17 +0200,2018-05-23 08:40:17 +0200,48.652471,8.8252547,10.0,0.0,0.0
2018-05-23 08:40:27 +0200,2018-05-23 08:40:27 +0200,48.6524709,8.8252546,10.0,0.0,0.0
2018-05-23 08:40:37 +0200,2018-05-23 08:40:37 +0200,48.652471,8.8252547,10.0,0.0,0.0
2018-05-23 08:40:47 +0200,2018-05-23 08:40:47 +0200,48.6524709,8.8252545,10.0,0.0,0.0
2018-05-23 08:40:57 +0200,2018-05-23 08:40:57 +0200,48.6524708,8.8252544,10.0,0.0,0.0
2018-05-23 08:41:07 +0200,2018-05-23 08:41:07 +0200,48.6524704,8.8252541,10.0,0.0,0.0
2018-05-23 08:41:17 +0200,2018-05-23 08:41:17 +0200,48.6524702,8.8252541,10.0,0.0,0.0
2018-05-23 08:41:27 +0200,2018-05-23 08:41:27 +0200,48.6524702,8.8252541,10.0,0.0,0.0
2018-05-23 08:41:37 +0200,2018-05-23 08:41:37 +0200,48.6524703,8.8252538,10.0,0.0,0.0
2018-05-23 08:41:47 +0200,2018-05-23 08:41:47 +0200,48.6524704,8.8252534,10.0,0.0,0.0
2018-05-23 08:41:57 +0200,2018-05-23 08:41:58 +0200,48.6524703,8.8252533,10.0,0.0,0.0
2018-05-23 08:42:07 +0200,2018-05-23 08:42:07 +0200,48.6524701,8.8252532,10.0,0.0,0.0
2018-05-23 08:42:17 +0200,2018-05-23 08:42:17 +0200,48.6524698,8.8252534,10.0,0.0,0.0
2018-05-23 08:42:27 +0200,2018-05-23 08:42:27 +0200,48.6524698,8.8252535,10.0,0.0,0.0
2018-05-23 08:42:37 +0200,2018-05-23 08:42:37 +0200,48.6524698,8.8252537,10.0,0.0,0.0
2018-05-23 08:42:47 +0200,2018-05-23 08:42:47 +0200,48.6524697,8.8252538,10.064,0.0,0.0
2018-05-23 08:42:57 +0200,2018-05-23 08:42:57 +0200,48.6524697,8.825254,10.0,0.0,0.0
2018-05-23 08:43:07 +0200,2018-05-23 08:43:07 +0200,48.6524697,8.8252541,10.056,0.0,0.0
2018-05-23 08:43:17 +0200,2018-05-23 08:43:17 +0200,48.6524697,8.825254,10.0,0.0,0.0
2018-05-23 08:43:27 +0200,2018-05-23 08:43:27 +0200,48.6524699,8.8252538,10.0,0.0,0.0
2018-05-23 08:43:37 +0200,2018-05-23 08:43:37 +0200,48.6524698,8.8252533,10.0,0.0,0.0
2018-05-23 08:43:47 +0200,2018-05-23 08:43:47 +0200,48.6524698,8.8252529,10.0,0.0,0.0
2018-05-23 08:43:57 +0200,2018-05-23 08:43:58 +0200,48.6524699,8.8252523,10.281,0.0,0.0
2018-05-23 08:44:07 +0200,2018-05-23 08:44:07 +0200,48.6524695,8.8252517,11.748,0.0,0.0
2018-05-23 08:44:17 +0200,2018-05-23 08:44:17 +0200,48.6524692,8.8252515,10.0,0.0,0.0
2018-05-23 08:44:27 +0200,2018-05-23 08:44:27 +0200,48.652469,8.8252515,11.35,0.0,0.0
2018-05-23 08:44:37 +0200,2018-05-23 08:44:37 +0200,48.652469,8.8252516,11.234,0.0,0.0
2018-05-23 08:44:47 +0200,2018-05-23 08:44:47 +0200,48.6524689,8.8252518,10.363,0.0,0.0
2018-05-23 08:44:57 +0200,2018-05-23 08:44:58 +0200,48.6524687,8.8252517,10.563,0.0,0.0
2018-05-23 08:45:07 +0200,2018-05-23 08:45:07 +0200,48.6524682,8.8252514,10.481,0.0,0.0
2018-05-23 08:45:17 +0200,2018-05-23 08:45:17 +0200,48.6524678,8.8252513,10.0,0.0,0.0
2018-05-23 08:45:27 +0200,2018-05-23 08:45:27 +0200,48.6524675,8.8252513,10.0,0.0,0.0
2018-05-23 08:45:37 +0200,2018-05-23 08:45:37 +0200,48.6524669,8.8252509,10.216,0.0,0.0
2018-05-23 08:45:47 +0200,2018-05-23 08:45:47 +0200,48.6524667,8.8252508,10.0,0.0,0.0
2018-05-23 08:45:57 +0200,2018-05-23 08:45:58 +0200,48.6524666,8.8252507,10.0,0.0,0.0
2018-05-23 08:46:07 +0200,2018-05-23 08:46:07 +0200,48.6524664,8.8252506,10.0,0.0,0.0
2018-05-23 08:46:17 +0200,2018-05-23 08:46:17 +0200,48.652466,8.8252504,10.0,0.0,0.0
2018-05-23 08:46:27 +0200,2018-05-23 08:46:27 +0200,48.6524656,8.8252502,10.133,0.0,0.0
2018-05-23 08:46:37 +0200,2018-05-23 08:46:37 +0200,48.6524656,8.8252503,10.806,0.0,0.0
2018-05-23 08:46:47 +0200,2018-05-23 08:46:48 +0200,48.6524658,8.8252503,10.901,0.0,0.0
2018-05-23 08:46:57 +0200,2018-05-23 08:46:57 +0200,48.6524658,8.8252503,10.584,0.0,0.0
2018-05-23 08:47:07 +0200,2018-05-23 08:47:07 +0200,48.6524657,8.8252505,10.277,0.0,0.0
2018-05-23 08:47:17 +0200,2018-05-23 08:47:17 +0200,48.6524659,8.8252508,10.265,0.0,0.0
2018-05-23 08:47:27 +0200,2018-05-23 08:47:27 +0200,48.652466,8.8252508,10.416,0.0,0.0
2018-05-23 08:47:37 +0200,2018-05-23 08:47:37 +0200,48.652466,8.8252513,10.0,0.0,0.0
2018-05-23 08:47:47 +0200,2018-05-23 08:47:47 +0200,48.6524658,8.8252517,10.0,0.0,0.0
2018-05-23 08:47:57 +0200,2018-05-23 08:47:58 +0200,48.6524658,8.8252522,10.0,0.0,0.0
2018-05-23 08:48:07 +0200,2018-05-23 08:48:07 +0200,48.6524657,8.8252527,10.0,0.0,0.0
2018-05-23 08:48:17 +0200,2018-05-23 08:48:17 +0200,48.6524657,8.825253,10.0,0.0,0.0
2018-05-23 08:48:27 +0200,2018-05-23 08:48:27 +0200,48.6524657,8.8252532,10.0,0.0,0.0
2018-05-23 08:48:37 +0200,2018-05-23 08:48:37 +0200,48.6524656,8.8252533,10.504,0.0,0.0
2018-05-23 08:48:47 +0200,2018-05-23 08:48:47 +0200,48.6524655,8.8252538,11.017,0.0,0.0
2018-05-23 08:48:57 +0200,2018-05-23 08:48:57 +0200,48.6524655,8.8252543,11.223,0.0,0.0
2018-05-23 08:49:07 +0200,2018-05-23 08:49:07 +0200,48.6524653,8.8252548,11.793,0.0,0.0
2018-05-23 08:49:17 +0200,2018-05-23 08:49:17 +0200,48.6524652,8.8252551,11.322,0.0,0.0
2018-05-23 08:49:27 +0200,2018-05-23 08:49:27 +0200,48.6524649,8.8252552,11.499,0.0,0.0
2018-05-23 08:49:37 +0200,2018-05-23 08:49:37 +0200,48.6524649,8.8252551,10.337,0.0,0.0
2018-05-23 08:49:47 +0200,2018-05-23 08:49:47 +0200,48.6524648,8.8252554,10.851,0.0,0.0
2018-05-23 08:49:57 +0200,2018-05-23 08:49:57 +0200,48.6524648,8.8252561,10.853,0.0,0.0
2018-05-23 08:50:07 +0200,2018-05-23 08:50:07 +0200,48.6524649,8.8252567,11.183,0.0,0.0
2018-05-23 08:50:17 +0200,2018-05-23 08:50:17 +0200,48.6524647,8.8252572,11.197,0.0,0.0
2018-05-23 08:50:27 +0200,2018-05-23 08:50:27 +0200,48.6524646,8.8252578,11.222,0.0,0.0
2018-05-23 08:50:37 +0200,2018-05-23 08:50:37 +0200,48.6524644,8.8252585,11.199,0.0,0.0
2018-05-23 08:50:47 +0200,2018-05-23 08:50:47 +0200,48.6524643,8.8252591,11.198,0.0,0.0
2018-05-23 08:50:57 +0200,2018-05-23 08:50:57 +0200,48.6524641,8.8252598,11.198,0.0,0.0
2018-05-23 08:51:07 +0200,2018-05-23 08:51:07 +0200,48.6524639,8.8252603,12.069,0.0,0.0
2018-05-23 08:51:17 +0200,2018-05-23 08:51:17 +0200,48.6524638,8.8252609,12.265,0.0,0.0
2018-05-23 08:51:27 +0200,2018-05-23 08:51:27 +0200,48.6524639,8.8252614,11.569,0.0,0.0
2018-05-23 08:51:37 +0200,2018-05-23 08:51:37 +0200,48.6524638,8.8252619,10.961,0.0,0.0
2018-05-23 08:51:47 +0200,2018-05-23 08:51:47 +0200,48.6524637,8.825262,10.945,0.0,0.0
2018-05-23 08:51:57 +0200,2018-05-23 08:51:57 +0200,48.6524635,8.8252618,10.805,0.0,0.0
2018-05-23 08:52:07 +0200,2018-05-23 08:52:08 +0200,48.6524635,8.8252614,11.165,0.0,0.0
2018-05-23 08:52:17 +0200,2018-05-23 08:52:17 +0200,48.6524634,8.8252612,12.019,0.0,0.0
2018-05-23 08:52:27 +0200,2018-05-23 08:52:27 +0200,48.6524633,8.8252613,12.096,0.0,0.0
2018-05-23 08:52:37 +0200,2018-05-23 08:52:37 +0200,48.6524632,8.8252616,12.129,0.0,0.0
2018-05-23 08:52:47 +0200,2018-05-23 08:52:47 +0200,48.6524627,8.8252624,11.543,0.0,0.0
2018-05-23 08:52:57 +0200,2018-05-23 08:52:57 +0200,48.652462,8.8252631,11.38,0.0,0.0
2018-05-23 08:53:07 +0200,2018-05-23 08:53:07 +0200,48.6524618,8.8252635,11.309,0.0,0.0
2018-05-23 08:53:17 +0200,2018-05-23 08:53:17 +0200,48.6524617,8.8252637,10.632,0.0,0.0
2018-05-23 08:53:27 +0200,2018-05-23 08:53:27 +0200,48.6524616,8.8252639,10.0,0.0,0.0
2018-05-23 08:53:37 +0200,2018-05-23 08:53:37 +0200,48.6524614,8.8252641,10.0,0.0,0.0
2018-05-23 08:53:47 +0200,2018-05-23 08:53:47 +0200,48.6524615,8.8252642,10.0,0.0,0.0
2018-05-23 08:53:57 +0200,2018-05-23 08:53:57 +0200,48.6524616,8.825264,10.0,0.0,0.0
2018-05-23 08:54:07 +0200,2018-05-23 08:54:07 +0200,48.6524617,8.8252637,10.0,0.0,0.0
2018-05-23 08:54:17 +0200,2018-05-23 08:54:17 +0200,48.6524619,8.8252636,10.0,0.0,0.0
2018-05-23 08:54:27 +0200,2018-05-23 08:54:27 +0200,48.652462,8.8252638,10.0,0.0,0.0
2018-05-23 08:54:37 +0200,2018-05-23 08:54:37 +0200,48.6524621,8.8252637,10.0,0.0,0.0
2018-05-23 08:54:47 +0200,2018-05-23 08:54:47 +0200,48.6524624,8.8252631,10.0,0.0,0.0
2018-05-23 08:54:57 +0200,2018-05-23 08:54:57 +0200,48.6524626,8.8252626,10.0,0.0,0.0
2018-05-23 08:55:07 +0200,2018-05-23 08:55:08 +0200,48.6524628,8.8252625,10.078,0.0,0.0
2018-05-23 08:55:17 +0200,2018-05-23 08:55:17 +0200,48.6524629,8.8252623,10.257,0.0,0.0
2018-05-23 08:55:27 +0200,2018-05-23 08:55:27 +0200,48.6524631,8.8252623,10.0,0.0,0.0
2018-05-23 08:55:37 +0200,2018-05-23 08:55:38 +0200,48.6524633,8.8252626,10.0,0.0,0.0
2018-05-23 08:55:47 +0200,2018-05-23 08:55:47 +0200,48.6524635,8.8252631,10.245,0.0,0.0
2018-05-23 08:55:57 +0200,2018-05-23 08:55:57 +0200,48.6524635,8.8252638,11.034,0.0,0.0
2018-05-23 08:56:07 +0200,2018-05-23 08:56:07 +0200,48.6524632,8.8252644,11.191,0.0,0.0
2018-05-23 08:56:17 +0200,2018-05-23 08:56:17 +0200,48.6524635,8.8252646,10.51,0.0,0.0
2018-05-23 08:56:27 +0200,2018-05-23 08:56:27 +0200,48.6524635,8.8252651,10.552,0.0,0.0
2018-05-23 08:56:37 +0200,2018-05-23 08:56:37 +0200,48.6524635,8.8252653,10.558,0.0,0.0
2018-05-23 08:56:47 +0200,2018-05-23 08:56:47 +0200,48.6524636,8.8252653,10.7,0.0,0.0
2018-05-23 08:56:57 +0200,2018-05-23 08:56:57 +0200,48.6524637,8.8252654,11.218,0.0,0.0
2018-05-23 08:57:07 +0200,2018-05-23 08:57:08 +0200,48.6524637,8.8252655,10.917,0.0,0.0
2018-05-23 08:57:17 +0200,2018-05-23 08:57:17 +0200,48.6524637,8.8252654,11.966,0.0,0.0
2018-05-23 08:57:27 +0200,2018-05-23 08:57:27 +0200,48.6524639,8.8252654,10.627,0.0,0.0
2018-05-23 08:57:37 +0200,2018-05-23 08:57:38 +0200,48.6524639,8.8252654,11.104,0.0,0.0
2018-05-23 08:57:47 +0200,2018-05-23 08:57:47 +0200,48.652464,8.8252656,10.349,0.0,0.0
2018-05-23 08:57:57 +0200,2018-05-23 08:57:57 +0200,48.6524636,8.8252657,10.0,0.0,0.0
2018-05-23 08:58:07 +0200,2018-05-23 08:58:08 +0200,48.6524634,8.8252657,10.0,0.0,0.0
2018-05-23 08:58:17 +0200,2018-05-23 08:58:17 +0200,48.6524631,8.8252657,10.0,0.0,0.0
2018-05-23 08:58:27 +0200,2018-05-23 08:58:27 +0200,48.6524629,8.8252655,10.0,0.0,0.0
2018-05-23 08:58:37 +0200,2018-05-23 08:58:37 +0200,48.6524629,8.8252656,10.236,0.0,0.0
2018-05-23 08:58:47 +0200,2018-05-23 08:58:47 +0200,48.6524628,8.8252657,10.263,0.0,0.0
2018-05-23 08:58:57 +0200,2018-05-23 08:58:57 +0200,48.6524631,8.8252655,10.264,0.0,0.0
2018-05-23 08:59:07 +0200,2018-05-23 08:59:07 +0200,48.6524637,8.825265,10.497,0.0,0.0
2018-05-23 08:59:17 +0200,2018-05-23 08:59:17 +0200,48.6524643,8.8252647,11.425,0.0,0.0
2018-05-23 08:59:27 +0200,2018-05-23 08:59:27 +0200,48.6524643,8.8252646,10.962,0.0,0.0
2018-05-23 08:59:37 +0200,2018-05-23 08:59:37 +0200,48.652464,8.8252646,10.0,0.0,0.0
2018-05-23 08:59:47 +0200,2018-05-23 08:59:47 +0200,48.6524641,8.8252647,10.459,0.0,0.0
2018-05-23 08:59:57 +0200,2018-05-23 08:59:57 +0200,48.6524642,8.8252645,12.193,0.0,0.0
2018-05-23 09:00:07 +0200,2018-05-23 09:00:08 +0200,48.6524641,8.8252645,11.37,0.0,0.0
2018-05-23 09:00:17 +0200,2018-05-23 09:00:17 +0200,48.652464,8.8252646,10.598,0.0,0.0
2018-05-23 09:00:27 +0200,2018-05-23 09:00:27 +0200,48.6524641,8.8252646,11.062,0.0,0.0
2018-05-23 09:00:37 +0200,2018-05-23 09:00:37 +0200,48.6524643,8.8252643,10.324,0.0,0.0
2018-05-23 09:00:47 +0200,2018-05-23 09:00:47 +0200,48.6524644,8.825264,10.018,0.0,0.0
2018-05-23 09:00:57 +0200,2018-05-23 09:00:57 +0200,48.6524645,8.8252637,10.254,0.0,0.0
2018-05-23 09:01:07 +0200,2018-05-23 09:01:07 +0200,48.6524645,8.8252636,10.264,0.0,0.0
2018-05-23 09:01:17 +0200,2018-05-23 09:01:17 +0200,48.6524644,8.8252639,10.056,0.0,0.0
2018-05-23 09:01:27 +0200,2018-05-23 09:01:27 +0200,48.6524644,8.825264,10.0,0.0,0.0
2018-05-23 09:01:37 +0200,2018-05-23 09:01:37 +0200,48.6524642,8.8252643,10.0,0.0,0.0
2018-05-23 09:01:47 +0200,2018-05-23 09:01:47 +0200,48.6524641,8.8252646,10.0,0.0,0.0
2018-05-23 09:01:57 +0200,2018-05-23 09:01:57 +0200,48.652464,8.8252647,10.0,0.0,0.0
2018-05-23 09:02:07 +0200,2018-05-23 09:02:07 +0200,48.6524638,8.8252647,10.0,0.0,0.0
2018-05-23 09:02:17 +0200,2018-05-23 09:02:17 +0200,48.6524636,8.8252645,10.0,0.0,0.0
2018-05-23 09:02:27 +0200,2018-05-23 09:02:27 +0200,48.6524635,8.8252642,10.0,0.0,0.0
2018-05-23 09:02:37 +0200,2018-05-23 09:02:37 +0200,48.6524634,8.8252639,10.0,0.0,0.0
2018-05-23 09:02:47 +0200,2018-05-23 09:02:47 +0200,48.6524632,8.8252638,10.0,0.0,0.0
2018-05-23 09:02:57 +0200,2018-05-23 09:02:57 +0200,48.6524631,8.8252639,10.0,0.0,0.0
2018-05-23 09:03:07 +0200,2018-05-23 09:03:07 +0200,48.6524631,8.8252639,10.0,0.0,0.0
2018-05-23 09:03:17 +0200,2018-05-23 09:03:17 +0200,48.6524632,8.8252641,10.0,0.0,0.0
2018-05-23 09:03:27 +0200,2018-05-23 09:03:27 +0200,48.6524632,8.8252644,10.0,0.0,0.0
2018-05-23 09:03:37 +0200,2018-05-23 09:03:37 +0200,48.6524631,8.8252645,10.0,0.0,0.0
2018-05-23 09:03:47 +0200,2018-05-23 09:03:47 +0200,48.6524629,8.8252644,10.0,0.0,0.0
2018-05-23 09:03:57 +0200,2018-05-23 09:03:57 +0200,48.6524628,8.8252644,10.0,0.0,0.0
2018-05-23 09:04:07 +0200,2018-05-23 09:04:08 +0200,48.6524628,8.8252645,10.0,0.0,0.0
2018-05-23 09:04:17 +0200,2018-05-23 09:04:17 +0200,48.6524628,8.8252645,10.0,0.0,0.0
2018-05-23 09:04:27 +0200,2018-05-23 09:04:27 +0200,48.6524628,8.8252643,10.0,0.0,0.0
2018-05-23 09:04:37 +0200,2018-05-23 09:04:37 +0200,48.6524629,8.8252641,10.0,0.0,0.0
2018-05-23 09:04:47 +0200,2018-05-23 09:04:47 +0200,48.6524627,8.8252639,10.0,0.0,0.0
2018-05-23 09:04:57 +0200,2018-05-23 09:04:57 +0200,48.6524628,8.8252639,10.0,0.0,0.0
2018-05-23 09:05:07 +0200,2018-05-23 09:05:08 +0200,48.6524626,8.8252637,10.0,0.0,0.0
2018-05-23 09:05:17 +0200,2018-05-23 09:05:17 +0200,48.6524624,8.8252637,10.0,0.0,0.0
2018-05-23 09:05:27 +0200,2018-05-23 09:05:27 +0200,48.6524623,8.8252637,10.0,0.0,0.0
2018-05-23 09:05:37 +0200,2018-05-23 09:05:37 +0200,48.6524622,8.8252636,10.0,0.0,0.0
2018-05-23 09:05:47 +0200,2018-05-23 09:05:47 +0200,48.6524619,8.8252636,10.0,0.0,0.0
2018-05-23 09:05:57 +0200,2018-05-23 09:05:58 +0200,48.6524619,8.8252634,10.0,0.0,0.0
2018-05-23 09:06:07 +0200,2018-05-23 09:06:08 +0200,48.6524621,8.8252635,10.0,0.0,0.0
2018-05-23 09:06:17 +0200,2018-05-23 09:06:17 +0200,48.6524622,8.8252635,10.0,0.0,0.0
2018-05-23 09:06:27 +0200,2018-05-23 09:06:27 +0200,48.6524624,8.8252634,10.0,0.0,0.0
2018-05-23 09:06:37 +0200,2018-05-23 09:06:37 +0200,48.6524627,8.8252626,10.0,0.0,0.0
